title,content,user_id,event_date,status,city_state,venue,map_url,tickets_url,featured_image_url
The Revel - Double Vision,Back at the Revel - one of the premier live music venues in the DFW area,1,2025-03-08 20:00:25,publish,"Frisco, TX",The Revel,"https://www.google.com/maps/place/The+Revel+Patio+Grill/@33.1552065,-96.8069852,1246m/data=!3m2!1e3!4b1!4m6!3m5!1s0x864c3c25a2d53125:0xd1867e19c548a1cf!8m2!3d33.1552065!4d-96.8044103!16s%2Fg%2F11f29_bp1p?entry=ttu&g_ep=EgoyMDI1MDEwOC4wIKXMDSoASAFQAw%3D%3D",,2024/03/DV-Robson-022424.jpeg
Oakmont Country Club - Solo Acoustic,"Live Music Friday Night Out at Oakmont, enjoy some background music early on, then it gets a little crazier later in the night - great times, great people!
Awesome food (steak night), service, and fun people - come join us!",1,2025-03-07 18:00:10,publish,"Corinth, TX",Oakmont Country Club,"https://www.google.com/maps/place/Oakmont+Country+Club/@33.1512057,-97.090905,17z/data=!3m1!4b1!4m5!3m4!1s0x864c334dbd2dd387:0x85ae78bb3b829717!8m2!3d33.1512057!4d-97.0887163",,2021/06/markmoss_logo.png
Lexus Box Legacy Hall - Double Vision,"Come out for a fun night of all the hits of Foreigner at Legacy Hall.

DOUBLE VISION - A Tribute To The Music Of Foreigner is a group out of Dallas, TX that focuses on the entire catalog of Foreigner.  Expect a powerful, energetic, in-your-face and very entertaining show guaranteeing venues a great night!",1,2025-02-27 19:00:43,publish,"Plano, TX",The Lexus Box Garden at Legacy Hall,"https://www.google.com/maps/place/The+Lexus+Box+Garden+at+Legacy+Hall/@33.0831974,-96.8284143,17z/data=!3m2!4b1!5s0x864c3caf8b2c2b2d:0x9e25969d2987f500!4m6!3m5!1s0x864c3d6c10f7b5d9:0x3c5d567bbeaba4b1!8m2!3d33.0831929!4d-96.825834!16s%2Fg%2F11g0gwvrp8?entry=ttu",https://www.prekindle.com/promo/id/-2853509351789483423,2022/05/Logo.jpg
Uncork'd - Dave's Birthday!,"My good friend Dave Utsler turns another year older 2/15 and is celebrating this time around the sun at Uncork'd!

This will be an early solo acoustic show (2-5) as they already had entertainment booked for the evening, so start the night early, celebrate, spank Dave, whatever!",1,2025-02-15 14:00:15,publish,"McKinney, TX",Uncork'd,"https://www.google.com/maps/place/Uncork'd+Bar+%26+Grill/@33.2056268,-96.7360607,1246m/data=!3m2!1e3!4b1!4m6!3m5!1s0x864c155dc65125ed:0x5a36765842dbe3f3!8m2!3d33.2056268!4d-96.7334858!16s%2Fg%2F11gxrxwgsf?entry=ttu&g_ep=EgoyMDI1MDEwNi4xIKXMDSoASAFQAw%3D%3D",,2023/11/9Y4B4777.jpg
Old Vine Texas - Solo Acoustic,"<h1><em><strong>What's more romantic than some wine and charcuterie?</strong> </em></h1>
Come checkout some great Texas wines and some music too in Mansfield.

New place that recently opened ""Old Vine Texas"" featuring Texas wines.

For all of you saying you wanted to catch a solo acoustic show!

And it's early enough to start the romantic weekend right...",1,2025-02-14 18:00:17,publish,"Mansfield, TX",Old Vine Texas,"https://www.google.com/maps/place/Old+Vine+Texas/@32.5636159,-97.1409183,17z/data=!3m1!4b1!4m6!3m5!1s0x864e61525a69b1b5:0xe176d02618192de5!8m2!3d32.5636114!4d-97.138338!16s%2Fg%2F11vyr77hv3?entry=ttu",,2023/11/9Y4B4672.jpg
"Super Size Seven, Pork Tornadoes, Club 5","<strong>We're getting the band back together....</strong>

<strong>A fun night of great music, don't miss this one!</strong>",1,2025-02-08 18:00:37,publish,"Cedar Rapids, IA",Club 5,"https://www.google.com/maps/place/Alliant+Energy+Power+House/@42.0794653,-91.764066,70667m/data=!3m2!1e3!5s0x87e4f751b1bb074f:0xccdff4183f4c8415!4m10!1m2!2m1!1sclub+5+cedar+rapids!3m6!1s0x87e4f7e3d486b2e3:0xf8b258a49e7306f1!8m2!3d41.9801521!4d-91.6675113!15sChNjbHViIDUgY2VkYXIgcmFwaWRzWhUiE2NsdWIgNSBjZWRhciByYXBpZHOSAQtldmVudF92ZW51ZZoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VReWQyOVVOM04zUlJBQuABAPoBBAgAEDA!16zL20vMGJwZnpt?entry=ttu&g_ep=EgoyMDI0MTIwMy4wIKXMDSoASAFQAw%3D%3D",https://www.facebook.com/share/4kP3ubF6bs8hoTm8/?mibextid=9l3rBW,2018/11/1014795_515802781806441_1441520670_o.jpg
State 28 - Solo Acoustic,"<em><strong>You asked, ""When are you doing a solo acoustic show we all can go to?!?""</strong></em>

<em><strong>Here  you go! Great venue for solo acts, so come out and show some love, sing along, rock out, dance, be merry with me.</strong></em>",1,2025-02-01 19:00:47,publish,"Lewisville, TX",State 28,"https://www.google.com/maps/place/State+28+Kitchen+%26+Cocktails/@33.0465769,-96.9983579,17z/data=!3m1!4b1!4m6!3m5!1s0x864c2f311e13cc87:0x98ce95a10cf89f1a!8m2!3d33.0465724!4d-96.9957776!16s%2Fg%2F11vsyxwvml?entry=ttu",,2023/11/9Y4B4777.jpg
Oakmont Country Club - Solo Acoustic,"Live Music Friday Night Out at Oakmont, enjoy some background music early on, then it gets a little crazier later in the night - great times, great people!
Awesome food (steak night), service, and fun people - come join us!",1,2025-01-03 18:00:20,publish,"Corinth, TX",Oakmont Country Club,"https://www.google.com/maps/place/Oakmont+Country+Club/@33.1512057,-97.090905,17z/data=!3m1!4b1!4m5!3m4!1s0x864c334dbd2dd387:0x85ae78bb3b829717!8m2!3d33.1512057!4d-97.0887163",,2021/06/markmoss_logo.png
Powder Pavillion - Double Vision,"<em><strong>Come celebrate ringing in the new year with us in Bonham, TX!</strong></em>

We'll be sharing the night with Vital Signs - a tribute to the music of Survivor.

We're looking forward to performing all of Foreigner's greatest hits this night, don't miss it!",1,2024-12-31 20:00:52,publish,"Bonham, TX",Powder Pavillion,"https://www.google.com/maps/place/Powder+Pavilion/@33.572796,-96.1803837,1239m/data=!3m2!1e3!4b1!4m6!3m5!1s0x864b9c6a4a9549af:0xc59708cde872a4cb!8m2!3d33.5727916!4d-96.1778088!16s%2Fg%2F11qg2y2p6p?entry=ttu&g_ep=EgoyMDI0MTIxMS4wIKXMDSoASAFQAw%3D%3D",,2022/05/Logo.jpg
The Revel - DBX,"Get ready for some awesome classic rock at the Revel

DBX - our tribute to the music of Boston

Opener TBA, songs you'll know by heart, get out and sing along!

Doors typically open at 8pm, show at 9pm",1,2024-12-28 21:00:00,publish,"Frisco, TX",The Revel,"https://www.google.com/maps/place/The+Revel+Patio+Grill/@33.1552065,-96.806599,17z/data=!3m2!4b1!5s0x864c3c25a2d33eb5:0x35e2b6672b26665f!4m5!3m4!1s0x864c3c25a2d53125:0xd1867e19c548a1cf!8m2!3d33.1552065!4d-96.8044103",,2022/12/DBX-Logo.jpg
The Revel - Double Vision,"Bringing the biggest hits of Foreigner to the stage at the Revel in Frisco!

Tickets available at Eventbrite.com

Doors open at 8, show at 9pm",1,2024-12-21 20:00:45,publish,"Frisco, TX",The Revel,"https://www.google.com/maps/place/The+Revel+Patio+Grill/@33.1552065,-96.806599,17z/data=!3m2!4b1!5s0x864c3c25a2d33eb5:0x35e2b6672b26665f!4m5!3m4!1s0x864c3c25a2d53125:0xd1867e19c548a1cf!8m2!3d33.1552065!4d-96.8044103",,2022/05/Logo.jpg
Oakmont Country Club - Solo Acoustic,"Live Music Friday Night Out at Oakmont, enjoy some background music early on, then it gets a little crazier later in the night - great times, great people!
Awesome food (steak night), service, and fun people - come join us!",1,2024-12-06 18:00:33,publish,"Corinth, TX",Oakmont Country Club,"https://www.google.com/maps/place/Oakmont+Country+Club/@33.1512057,-97.090905,17z/data=!3m1!4b1!4m5!3m4!1s0x864c334dbd2dd387:0x85ae78bb3b829717!8m2!3d33.1512057!4d-97.0887163",,2021/06/markmoss_logo.png
Main Street Crossing - DBX,"We will be bringing the our tribute to the music of Boston to the Houston area again, come join us for a great evening of music!

Our last show here sold out, we look forward to bringing the music again - what a great venue and appreciative crowd!

Doors open at 6, show at 8, ticket link above, just click the red box.",1,2024-11-30 20:00:22,publish,"Tomball, TX",Main Street Crossing,"https://www.google.com/maps/place/Main+Street+Crossing/@30.0976561,-95.616952,17z/data=!3m1!4b1!4m6!3m5!1s0x86472c45579514c1:0x75bb3f899b288766!8m2!3d30.0976561!4d-95.6143771!16s%2Fm%2F012krfbx?entry=ttu",https://mainstreetcrossing.com/artist-page-dallas-boston-experience/?utm_source=&utm_medium=artist_marketing&utm_campaign=dallas_boston_experience_november_2024&utm_content=&utm_term=&fbclid=IwY2xjawF8_olleHRuA2FlbQIxMAABHTeM_24mjzO-Phw3rRVLGAzVsKoHqLjRaNq7ULBifYAAAOPFvkxP2Nx20g_aem_5vGJgOKanDSzWolbR451zw,2022/12/DBX-Logo.jpg
Fat Daddy's - DBX,"We're back at Fat Daddy's in Mansfield as the main act, get seats early and brace yourself for the music of Boston all night long (and perhaps a surprise or two)!",1,2024-11-22 20:00:26,publish,"Mansfield, TX",Fat Daddy's,"https://www.google.com/maps/place/Fat+Daddy's+Sports+%26+Spirits+Cafe/@32.5911967,-97.156891,17z/data=!3m1!4b1!4m5!3m4!1s0x864e6168565c66f3:0xb184bd1bbed85c01!8m2!3d32.591325!4d-97.1546947",,2022/12/DBX-Logo.jpg
The Revel - DBX,"Get ready for some awesome classic rock at the Revel

DBX - our tribute to the music of Boston

We'll be opening the show with In Halen (tribute to Van Halen) finishing the night, songs you'll know by heart, get out and sing along!

Doors typically open at 8pm, show at 9pm",1,2024-11-09 19:00:15,publish,"Frisco, TX",The Revel,"https://www.google.com/maps/place/The+Revel+Patio+Grill/@33.1552065,-96.806599,17z/data=!3m2!4b1!5s0x864c3c25a2d33eb5:0x35e2b6672b26665f!4m5!3m4!1s0x864c3c25a2d53125:0xd1867e19c548a1cf!8m2!3d33.1552065!4d-96.8044103",,2023/10/Hub121-Post-Gig.jpeg
"Sterlington Sports Complex ""Fall Fest"" - Double Vision","Heading out to the great state of Louisiana for a show with friends.

Bringing the classic hits of Foreigner to the Sterlington Sports Complex for a full night of tribute music.

Also on the bill - Def Leggend out of DFW and Blaze of Glory out of DFW. I've had the honor to play with both these bands and they're top notch!

Tickets $25 in advance, $30 at the door.",1,2024-11-02 19:00:23,publish,"Sterlington, LA",Sterlington Sports Complex,"https://www.google.com/maps/place/Sterlington+Sports+Complex/@32.6832015,-92.0278259,1284m/data=!3m2!1e3!4b1!4m6!3m5!1s0x862e428ae9275f8b:0x1524716cd228b1f6!8m2!3d32.683197!4d-92.0252456!16s%2Fg%2F11hbkdgz4b?entry=ttu&g_ep=EgoyMDI0MTAwMi4xIKXMDSoASAFQAw%3D%3D",https://www.outhousetickets.com/Event/24407-Fall_Fest_w__Def_Leggend_Blaze_of_Glory_and_Double_Vision/?fbclid=IwY2xjawFyX8pleHRuA2FlbQIxMAABHcCdIJHGEmo0IB6UIO_S3OK9Rt3ISmPxDK_kLPFwzJCL57R-M7x5_pkJnA_aem_TgDdX0z8Pw9-BXC38_z4wA,2024/10/FallFest.jpeg
Oakmont Country Club - Solo Acoustic,"Live Music Friday Night Out at Oakmont, enjoy some background music early on, then it gets a little crazier later in the night - great times, great people!
Awesome food (steak night), service, and fun people - come join us!",1,2024-11-01 18:00:39,publish,"Corinth, TX",Oakmont Country Club,"https://www.google.com/maps/place/Oakmont+Country+Club/@33.1512057,-97.090905,17z/data=!3m1!4b1!4m5!3m4!1s0x864c334dbd2dd387:0x85ae78bb3b829717!8m2!3d33.1512057!4d-97.0887163",,2021/06/markmoss_logo.png
Maverick - Zep Unplugged,"We had such a great time at Maverick last time, we're doing it again

A lot of work has gone into this acoustic experience of Led Zeppelin - come check out a mesmerizing night of live music complete with audio-visual effects!

This time there will be more...",1,2024-10-19 20:00:36,publish,"Carrollton, TX",The Maverick,"https://www.google.com/maps/place/The+Maverick/@39.3910678,-113.9556889,5z/data=!4m10!1m2!2m1!1sthe+maverick!3m6!1s0x864c2f9dcc64c7af:0x907901698834ce00!8m2!3d33.0238889!4d-96.9361111!15sCgx0aGUgbWF2ZXJpY2taDiIMdGhlIG1hdmVyaWNrkgEKc3BvcnRzX2JhcpoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VNeU5UaEVXaTFuUlJBQuABAA!16s%2Fg%2F11byl6d9lm?entry=ttu",,2024/01/ZU-Group2-BW.jpg
State 28 - Solo Acoustic,"You asked, ""When are you doing a solo acoustic show we all can go to?!?""

Here  you go! Great venue for solo acts and my first time there, so come out and show some love, sing along, rock out, dance, be merry with me.",1,2024-10-12 20:00:13,publish,"Lewisville, TX",State 28,"https://www.google.com/maps/place/State+28+Kitchen+%26+Cocktails/@33.0465769,-96.9983579,17z/data=!3m1!4b1!4m6!3m5!1s0x864c2f311e13cc87:0x98ce95a10cf89f1a!8m2!3d33.0465724!4d-96.9957776!16s%2Fg%2F11vsyxwvml?entry=ttu",,2023/11/9Y4B4777.jpg
Barnhill Vineyards - DBX,"We are honored to play a wonderful outdoor event in Anna, TX.

Come catch us at the Barnhill Vineyards for “<strong> BEAUTIFUL SUNSETS… FANTASTIC LIVE MUSIC… &amp; WIDE OPEN SKIES</strong>”

Click on their website for more information, it’s a bring your own seating event complete with more than just live music for entertainment.

Wine, food, games and more! Tickets start at $19, available on their site.",1,2024-10-11 19:00:10,publish,"Anna, TX",Barnhill Vineyards,"https://www.google.com/maps/place/BarnHill+Vineyard/@33.3445797,-96.4790958,17z/data=!3m1!4b1!4m5!3m4!1s0x864c74169868c33d:0x5a23810c11e3df8!8m2!3d33.3446118!4d-96.4769174",,2022/12/DBX-Logo.jpg
T's - Green Dazed,"Get for a night of the 90s because we're back at T's for a night of high energy rock with our good friends Zero - a tribute to the music of Smashing Pumpkins!

This promises to be a fun night with music that will be stuck in your head the following week - get out and join us!",1,2024-10-05 21:00:21,publish,"Lewisville, TX",T's Bar and Grill,"https://www.google.com/maps/place/T's+Bar+and+Grill/@33.024959,-96.9967136,17z/data=!3m1!4b1!4m5!3m4!1s0x864c2e65ac6c89ef:0x2fb7cf3748080dd7!8m2!3d33.0249545!4d-96.9945249",,2024/10/Group-Shot-BW-Charcoal.jpg
Muenster Fest - Double Vision,"Explore the German roots of Muenster, TX with us.

Enjoy the festival, the beers, the music, the culture - and ROCK out to Foreigner's best hits!",1,2024-10-05 14:00:05,publish,"Muenster, TX",Muenster Festival,"https://www.google.com/maps/place/Muenster+Germanfest/@33.6523076,-97.3902269,16z/data=!4m15!1m8!3m7!1s0x864d0b9b16e71713:0x54a3ccbfd53b1807!2s301+N+Ash+St,+Muenster,+TX+76252!3b1!8m2!3d33.6523032!4d-97.3876466!16s%2Fg%2F11c1nz2wgp!3m5!1s0x864d0b6565767e15:0xe61f5fba5e1acde!8m2!3d33.651532!4d-97.3881501!16s%2Fg%2F11kgw0djsp?entry=ttu",,2024/03/DV-Robson-022424.jpeg
Oakmont Country Club - Solo Acoustic,"Live Music Friday Night Out at Oakmont, enjoy some background music early on, then it gets a little crazier later in the night - great times, great people!
Awesome food (steak night), service, and fun people - come join us!",1,2024-10-04 18:00:53,publish,"Corinth, TX",Oakmont Country Club,"https://www.google.com/maps/place/Oakmont+Country+Club/@33.1512057,-97.090905,17z/data=!3m1!4b1!4m5!3m4!1s0x864c334dbd2dd387:0x85ae78bb3b829717!8m2!3d33.1512057!4d-97.0887163",,2021/06/markmoss_logo.png
Hub 121 - Double Vision,"Paying tribute to the music of Foreigner at the Hub 121 in McKinney again

Come enjoy a night of great music outdoors on a Texas summer night!",1,2024-09-13 20:00:12,publish,"McKinney, TX",Hub 121,"https://www.google.com/maps/place/HUB+121/@33.1353893,-96.712652,17z/data=!3m1!4b1!4m6!3m5!1s0x864c172f674f7bb3:0x7b71de0adcfea8f6!8m2!3d33.1353848!4d-96.7100717!16s%2Fg%2F11rr8fcx6_",,2024/03/DV-Robson-022424.jpeg
Fat Daddy's - DBX,"We're back at Fat Daddy's in Mansfield as the main act, get seats early and brace yourself for the music of Boston all night long (and perhaps a surprise or two)!",1,2024-08-30 20:00:34,publish,"Mansfield, TX",Fat Daddy's,"https://www.google.com/maps/place/Fat+Daddy's+Sports+%26+Spirits+Cafe/@32.5911967,-97.156891,17z/data=!3m1!4b1!4m5!3m4!1s0x864e6168565c66f3:0xb184bd1bbed85c01!8m2!3d32.591325!4d-97.1546947",,2022/12/DBX-Logo.jpg
District 121 - DBX,"An outdoor venue new to the DFW area district121.com

Come sing and dance to the hits of Boston all night long!",1,2024-08-24 19:00:11,publish,"McKinney, TX",District 121,"https://www.google.com/maps/place/District+121/@33.1364949,-96.7084149,17z/data=!3m1!4b1!4m6!3m5!1s0x864c179aa436cc4f:0xa077d851f161fa56!8m2!3d33.1364949!4d-96.70584!16s%2Fg%2F11t_kzqy_x?entry=ttu",,2023/10/Hub121-Post-Gig.jpeg
Hurricane Alley - Green Dazed,"Heyyyy-O we're on the road!

Heading to Shreveport area to Bossier City. Great venue with a huge stage and multiple bars, restaurants all sharing the courtyard.

Check out pictures here: <a href=""http://www.hurricanealleylive.com"">www.hurricanealleylive.com</a>

Since Green Day is touring with Smashing Pumpkins, we thought it'd be cool to pair up with a Smashing Pumpkins tribute as well.

Get ready for a night of rocking 90s music Louisiana!!!",1,2024-08-17 19:00:40,publish,"Bossier City, LA",Hurricane Alley Live,"https://www.google.com/maps/place/Hurricane+Alley+Live/@32.5165436,-93.7366648,17z/data=!3m1!4b1!4m6!3m5!1s0x8631334d24fe02c3:0x64104331dd2c1a97!8m2!3d32.5165391!4d-93.7340899!16s%2Fg%2F11s56_3wcc?entry=ttu",,2023/01/Brad-Logo-G.png
Private Party - Green Dazed,"Let us know if you'd like to tag along, we can always bring some guests!",1,2024-08-09 19:00:17,publish,"McKinney, TX",,,,2019/01/GD-Dookie.jpg
Oakmont Country Club - Solo Acoustic,"Live Music Friday Night Out at Oakmont, enjoy some background music early on, then it gets a little crazier later in the night - great times, great people!
Awesome food (steak night), service, and fun people - come join us!",1,2024-08-02 18:00:48,publish,"Corinth, TX",Oakmont Country Club,"https://www.google.com/maps/place/Oakmont+Country+Club/@33.1512057,-97.090905,17z/data=!3m1!4b1!4m5!3m4!1s0x864c334dbd2dd387:0x85ae78bb3b829717!8m2!3d33.1512057!4d-97.0887163",,2021/06/markmoss_logo.png
Hub 121 - The Zeppelin Project,"I have the honor of filling in on vocals for The Zeppelin Project as their singer will be on tour with another project.

Come out for a FREE CONCERT and enjoy some classic Zeppelin!!!",1,2024-07-26 19:00:31,publish,"McKinney, TX",Hub 121,"https://www.google.com/maps/place/HUB+121/@33.1353893,-96.712652,17z/data=!3m1!4b1!4m6!3m5!1s0x864c172f674f7bb3:0x7b71de0adcfea8f6!8m2!3d33.1353848!4d-96.7100717!16s%2Fg%2F11rr8fcx6_",,2023/05/ZepProject.jpg
Lexus Box Legacy Hall - Green Dazed,"Heyyyyy-O!

Come out for a fun night of all the hits of Green Day at Legacy Hall.

GREEN DAZED - A Tribute To The Music Of Green Day is a 3 piece group out of Dallas, TX that focuses on the early catalog of Green Day. Expect a powerful, energetic, in-your-face and very entertaining show guaranteeing venues a great night!",1,2024-07-25 20:00:35,publish,"Plano, TX",The Lexus Box Garden at Legacy Hall,"https://www.google.com/maps/place/The+Lexus+Box+Garden+at+Legacy+Hall/@33.0831974,-96.8284143,17z/data=!3m2!4b1!5s0x864c3caf8b2c2b2d:0x9e25969d2987f500!4m6!3m5!1s0x864c3d6c10f7b5d9:0x3c5d567bbeaba4b1!8m2!3d33.0831929!4d-96.825834!16s%2Fg%2F11g0gwvrp8?entry=ttu",https://www.prekindle.com/promo/id/-2853509351789483423,2022/03/Promo-Shot-1.jpg
The Revel - Double Vision,"Bringing the biggest hits of Foreigner to the stage at the Revel in Frisco!

Tickets available at Eventbrite.com

Doors open at 8, show at 9pm",1,2024-07-20 20:00:57,publish,"Frisco, TX",The Revel,"https://www.google.com/maps/place/The+Revel+Patio+Grill/@33.1552065,-96.806599,17z/data=!3m2!4b1!5s0x864c3c25a2d33eb5:0x35e2b6672b26665f!4m5!3m4!1s0x864c3c25a2d53125:0xd1867e19c548a1cf!8m2!3d33.1552065!4d-96.8044103",,2022/05/Logo.jpg
Legends Tribute Festival - Double Vision,"Come join us for an entire day of tributes to legends of rock at Legends Event Park in Chickasha, OK

Click on the link to see the tributes playing that day, a guaranteed day of great music!",1,2024-07-20 12:00:30,publish,"Chickasha, OK",Legends Event Park,"https://www.google.com/maps/place/Legends+Event+Park/@35.0032986,-97.9380276,17z/data=!3m1!4b1!4m6!3m5!1s0x87ad83d21da2d001:0xde7ebe12a1efd840!8m2!3d35.0032942!4d-97.9354473!16s%2Fg%2F11gkr6s8hz?entry=ttu",https://www.ticketstorm.com/event/legendstributefestival/legendseventparkoutdoors/chickasha/29299/,2024/01/Legends-Event-Park.png
